10;23;2;16.0;0;[7];[3];[6]
10;25;0;22.0;0;[7];[3];[6]
10;25;0;30.0;0;[7];[3];[6]
10;25;0;35.0;0;[7];[3];[6]
10;25;0;42.0;0;[7];[3];[6]
11;25;0;44.0;0;[7];[3];[6]
11;25;0;52.0;0;[7];[3];[6]
11;25;0;58.0;0;[7];[3];[6]
11;25;0;66.0;0;[7];[3];[6]
11;25;0;73.0;0;[7];[3];[6]
11;24;0;82.0;0;[7];[3];[6]
12;25;0;80.0;0;[7];[3];[0]
12;24;0;88.0;0;[7];[3];[0]
12;25;0;95.0;0;[7];[3];[0]
13;25;0;92.0;0;[3];[7];[0]
13;25;0;98.0;0;[3];[7];[0]
14;24;0;98.0;0;[3];[7];[0]
14;22;0;106.0;0;[3];[7];[0]
14;23;0;111.0;0;[3];[7];[0]
14;24;0;117.0;0;[3];[7];[0]
14;23;0;124.0;0;[3];[7];[0]
15;25;0;120.0;0;[3];[7];[0]
15;25;0;125.0;0;[3];[7];[0]
15;25;0;130.0;0;[3];[7];[0]
16;24;0;128.0;0;[3];[0];[7]
16;22;1;135.0;0;[3];[0];[7]
16;20;2;141.0;0;[3];[0];[7]
16;23;0;144.0;0;[3];[0];[7]
19;24;0;125.0;0;[0];[3];[7]
19;22;0;131.0;0;[0];[3];[7]
20;21;2;129.0;0;[0];[3];[7]
20;20;0;133.0;0;[0];[3];[7]
21;19;1;131.0;0;[0];[3];[7]
23;20;2;123.0;0;[0];[3];[7]
23;19;1;127.0;0;[0];[3];[7]
23;17;1;131.0;0;[0];[3];[7]
25;18;3;123.0;0;[0];[3];[7]
25;15;1;127.0;0;[0];[3];[7]
26;17;3;124.0;0;[0];[3];[7]
26;19;0;126.0;0;[0];[3];[7]
27;20;1;124.0;0;[0];[3];[7]
31;19;1;111.0;0;[0];[3];[7]
31;15;1;114.0;0;[0];[3];[7]
31;15;4;116.0;0;[0];[3];[7]
33;16;2;111.0;0;[0];[3];[7]
33;16;2;113.0;0;[0];[3];[7]
33;15;3;115.0;0;[0];[3];[7]
33;14;2;118.0;0;[0];[3];[7]
33;16;2;119.0;0;[0];[3];[7]
38;17;1;105.0;0;[0];[3];[7]
38;14;2;107.0;0;[0];[3];[7]
38;14;3;109.0;0;[0];[3];[7]
40;15;0;105.0;0;[0];[3];[7]
40;14;1;107.0;0;[0];[3];[7]
42;14;2;103.0;0;[0];[3];[7]
42;13;2;105.0;0;[0];[3];[7]
43;13;3;103.0;0;[0];[3];[7]
44;14;2;102.0;0;[0];[3];[7]
44;12;3;104.0;0;[0];[3];[7]
46;12;3;101.0;0;[0];[3];[7]
47;12;5;100.0;0;[0];[3];[7]
49;14;3;96.0;0;[0];[3];[7]
50;11;0;96.0;0;[0];[3];[7]
50;13;1;96.0;0;[0];[3];[7]
50;12;3;98.0;0;[0];[3];[7]
53;12;3;93.0;0;[0];[3];[7]
56;11;3;89.0;0;[0];[3];[7]
57;11;2;88.0;0;[0];[3];[7]
57;13;0;89.0;0;[0];[3];[7]
57;11;2;90.0;0;[0];[3];[7]
57;10;2;91.0;0;[0];[3];[7]
58;13;2;89.0;0;[0];[3];[7]
57;11;1;92.0;10;[0];[3];[7]
57;11;0;93.0;10;[0];[3];[7]
58;11;1;92.0;10;[0];[3];[7]
62;12;3;86.0;10;[0];[3];[7]
69;10;2;78.0;10;[0];[3];[7]
69;10;2;79.0;10;[0];[3];[7]
69;12;0;79.0;10;[0];[3];[7]
69;10;1;80.0;10;[0];[3];[7]
73;10;1;76.0;10;[0];[3];[7]
73;12;2;76.0;10;[0];[3];[7]
77;11;1;72.0;10;[0];[3];[7]
77;11;0;73.0;10;[0];[3];[7]
77;12;1;73.0;10;[0];[3];[7]
82;11;2;69.0;10;[0];[3];[7]
85;11;2;67.0;10;[0];[3];[7]
85;10;0;67.0;10;[0];[3];[7]
84;10;0;68.0;10;[0];[3];[7]
84;11;1;68.0;10;[0];[3];[7]
85;11;0;67.0;10;[0];[3];[7]
86;10;3;67.0;10;[0];[3];[7]
86;10;4;67.0;10;[0];[3];[7]
86;10;0;67.0;10;[0];[3];[7]
86;10;2;67.0;10;[0];[3];[7]
88;10;2;66.0;16;[0];[3];[7]
88;10;1;66.0;16;[0];[3];[7]
88;10;0;66.0;16;[0];[3];[7]
88;10;1;66.0;16;[0];[3];[7]
93;12;0;63.0;16;[0];[3];[7]
95;10;1;62.0;16;[0];[3];[7]
95;12;1;61.0;16;[0];[3];[7]
99;10;0;59.0;16;[0];[3];[7]
99;10;0;59.0;16;[0];[3];[7]
100;10;0;59.0;16;[0];[3];[7]
101;11;1;58.0;16;[0];[3];[7]
102;12;0;57.0;16;[0];[3];[7]
110;11;0;53.0;16;[0];[3];[7]
115;10;0;51.0;16;[0];[3];[7]
115;10;0;51.0;16;[0];[3];[7]
117;10;0;50.0;16;[0];[3];[7]
122;11;2;47.0;16;[0];[3];[7]
122;10;0;47.0;16;[0];[3];[7]
122;10;0;47.0;16;[0];[3];[7]
122;10;0;47.0;13;[0];[3];[7]
123;10;0;46.0;13;[0];[3];[7]
124;10;0;46.0;13;[0];[3];[7]
122;10;0;46.0;15;[0];[3];[7]
122;10;0;46.0;15;[0];[3];[7]
123;10;0;46.0;15;[0];[3];[7]
122;10;0;46.0;14;[0];[3];[7]
125;10;2;45.0;14;[0];[3];[7]
125;10;0;44.0;14;[0];[3];[7]
128;10;0;43.0;14;[0];[3];[7]
129;10;1;43.0;14;[0];[3];[7]
129;11;0;42.0;14;[0];[3];[7]
129;11;0;42.0;15;[0];[3];[7]
129;10;0;42.0;20;[0];[3];[7]
129;10;0;42.0;20;[0];[3];[7]
130;10;0;41.0;20;[0];[3];[7]
129;10;0;41.0;33;[0];[3];[7]
130;12;0;41.0;33;[0];[3];[7]
130;10;0;41.0;33;[0];[3];[7]
130;10;0;40.0;33;[0];[3];[7]
129;10;1;40.0;34;[0];[3];[7]
129;10;0;40.0;34;[0];[3];[7]
129;10;0;40.0;43;[0];[3];[7]
129;10;0;40.0;49;[0];[3];[7]
129;10;0;39.0;49;[0];[3];[7]
129;10;0;39.0;49;[0];[3];[7]
129;10;0;39.0;49;[0];[3];[7]
133;11;0;38.0;53;[0];[3];[7]
134;10;0;37.0;53;[0];[3];[7]
